replica,cpu,cpu_usage,memory_usage,num_request,previous_tps,expected_tps,response_time,avg_num_request,avg_cpu_usage,avg_response_time
2,8,0.672,0.8585,171.8,432.0,440,324.46,167.71,0.6546666666666666,339.51
1,6,0.599,0.686,74.67,440.0,448,753.21,73.535,0.5994999999999999,757.77
2,8,0.1129999999999999,0.7275,24.2,448.0,24,19.57,24.048181818181817,0.12072727272727271,19.10363636363636
3,4,0.1396666666666666,0.8236666666666667,31.67,24.0,32,34.53,32.08705882352941,0.14884313725490192,29.42705882352941
1,7,0.238,0.686,40.0,32.0,40,15.82,40.071290322580644,0.28380645161290324,19.783870967741933
1,4,0.399,0.806,47.67,40.0,48,72.8,47.086470588235294,0.3438823529411765,59.26058823529412
2,8,0.246,0.7295,56.0,48.0,56,21.33,56.182500000000005,0.23131249999999998,19.439375000000002
2,7,0.2485,0.7324999999999999,64.4,56.0,64,18.23,64.368,0.2562,21.163999999999998
1,8,0.428,0.801,72.13,64.0,72,16.68,72.2,0.4430625,23.288125
2,9,0.3155,0.83,80.27,72.0,80,20.45,80.21857142857142,0.30792857142857144,20.440714285714286
3,9,0.235,0.735,88.4,80.0,88,17.05,88.19333333333333,0.22322222222222216,18.323333333333334
3,6,0.3016666666666666,0.7386666666666667,96.27,88.0,96,19.39,96.21368421052631,0.2639473684210526,22.31421052631579
2,8,0.379,0.768,104.4,96.0,104,20.98,104.4935,0.372,21.1625
3,8,0.2769999999999999,0.7400000000000001,112.33,104.0,112,17.29,112.51199999999999,0.27806666666666663,18.762
3,5,0.3093333333333333,0.8463333333333333,98.87,112.0,120,134.15,108.935,0.33566666666666656,84.24000000000001
3,6,0.3369999999999999,0.7396666666666668,130.8,120.0,128,26.38,130.8,0.3369999999999999,26.38
3,7,0.3523333333333333,0.783,136.2,128.0,136,21.45,136.2,0.3404999999999999,20.119999999999997
2,4,0.328,0.7464999999999999,35.73,136.0,144,515.14,64.23333333333333,0.33670833333333333,352.3875
1,4,0.398,0.786,49.0,144.0,152,394.57,42.87428571428571,0.39914285714285713,478.7257142857143
2,5,0.352,0.825,60.93,152.0,160,329.72,107.83,0.4065,221.455
3,9,0.377,0.7386666666666667,168.8,160.0,168,20.25,168.635,0.37666666666666665,20.555
1,4,0.399,0.729,37.2,168.0,176,585.52,35.8,0.4,621.315
1,8,0.801,0.763,146.0,176.0,184,156.96,144.135,0.799,159.20499999999998
3,5,0.3493333333333333,0.8663333333333334,95.8,184.0,192,249.61,91.035,0.3391666666666666,261.17
3,9,0.4459999999999999,0.7246666666666668,200.4,192.0,200,19.88,201.335,0.46699999999999997,20.525
2,7,0.5375,0.8634999999999999,127.13,200.0,208,206.66,127.13,0.5375,206.66
1,8,0.797,0.809,140.33,208.0,216,190.51,140.33,0.797,190.51
2,6,0.5609999999999999,0.7865,177.47,216.0,224,152.81,177.47,0.5609999999999999,152.81
2,6,0.416,0.757,80.73,224.0,232,361.91,86.5,0.43949999999999995,340.605
3,7,0.507,0.7906666666666666,217.27,232.0,240,110.88,221.27,0.521,98.93
3,6,0.4106666666666667,0.8056666666666666,166.87,240.0,248,180.1,161.07,0.43,187.78
1,8,0.795,0.859,147.4,248.0,256,216.91,147.4,0.795,216.91
2,7,0.6495,0.8305,235.93,256.0,264,128.05,182.3,0.59875,192.79
3,7,0.5276666666666666,0.793,233.33,264.0,272,125.65,217.465,0.5118333333333334,142.0
2,4,0.3655,0.8485,74.87,272.0,280,474.37,62.035000000000004,0.3365,604.835
3,8,0.6229999999999999,0.7643333333333334,289.13,280.0,288,33.46,289.13,0.6229999999999999,33.46
3,5,0.383,0.7756666666666666,133.47,288.0,304,289.53,133.47,0.383,289.53
3,6,0.4406666666666667,0.8706666666666667,176.53,304.0,312,215.29,176.53,0.4406666666666667,215.29
2,9,0.7290000000000001,0.7595,180.4,312.0,320,218.36,180.4,0.7290000000000001,218.36
2,5,0.3904999999999999,0.8300000000000001,81.6,320.0,328,507.0,81.6,0.3904999999999999,507.0
1,6,0.598,0.742,71.67,328.0,336,585.45,72.04666666666667,0.5996666666666667,584.34
3,7,0.533,0.7476666666666668,197.47,336.0,344,215.27,185.435,0.5021666666666667,230.615
1,6,0.6,0.684,66.6,344.0,352,658.73,66.6,0.6,658.73
3,8,0.6303333333333333,0.8086666666666668,267.2,352.0,360,157.46,267.2,0.6303333333333333,157.46
1,4,0.398,0.701,41.27,360.0,368,1106.22,42.49,0.39799999999999996,1079.7
3,8,0.7200000000000001,0.7799999999999999,333.67,368.0,376,124.84,333.67,0.7200000000000001,124.84
2,6,0.473,0.7725,97.87,376.0,384,503.6,94.24666666666667,0.4763333333333333,519.7666666666667
3,5,0.3426666666666667,0.8173333333333334,95.73,384.0,392,505.26,95.73,0.3426666666666667,505.26
3,5,0.3916666666666666,0.763,95.33,392.0,400,520.35,128.5,0.40883333333333327,411.86
1,5,0.499,0.742,60.6,400.0,408,835.84,57.400000000000006,0.498,894.5350000000001
3,4,0.2813333333333333,0.7813333333333333,78.87,408.0,416,664.17,78.87,0.2813333333333333,664.17
2,8,0.7255,0.7725,155.53,416.0,424,344.99,152.765,0.69075,349.985
1,9,0.897,0.831,124.53,424.0,432,435.05,104.0,0.897,540.315
2,8,0.6925,0.8215,195.33,432.0,440,280.69,167.71,0.6546666666666666,339.51
3,8,0.5906666666666667,0.7903333333333333,203.53,440.0,448,268.47,203.53,0.5906666666666667,268.47
3,4,0.179,0.7656666666666666,22.93,448.0,24,48.27,23.922857142857143,0.12661904761904758,31.40285714285714
3,5,0.1266666666666666,0.8300000000000001,32.0,24.0,32,20.74,32.060833333333335,0.13652777777777778,22.3025
3,5,0.15,0.7426666666666667,40.0,32.0,40,20.08,40.12413793103448,0.15990804597701147,23.852068965517244
1,6,0.295,0.743,48.07,40.0,48,19.52,48.14111111111111,0.35411111111111115,25.801111111111112
3,5,0.183,0.8936666666666667,56.27,48.0,56,26.94,56.31923076923077,0.19315384615384612,26.47307692307692
1,6,0.38,0.695,64.33,56.0,64,18.79,64.19416666666666,0.43166666666666664,29.91333333333333
3,7,0.1989999999999999,0.7373333333333334,72.2,64.0,72,19.23,72.19631578947369,0.2074912280701754,19.92684210526316
3,6,0.2473333333333333,0.7296666666666667,80.93,72.0,80,20.81,80.38125,0.23179166666666665,22.48625
1,6,0.555,0.77,88.53,80.0,88,32.29,86.58818181818182,0.5542727272727273,61.11000000000001
3,7,0.24,0.747,96.53,88.0,96,20.66,96.36421052631579,0.25140350877192974,19.527894736842104
1,7,0.621,0.893,102.33,96.0,104,28.57,103.10153846153845,0.6189230769230769,47.49769230769231
3,4,0.2606666666666666,0.7993333333333333,55.47,104.0,112,257.09,64.11333333333333,0.2763333333333333,227.49
3,9,0.2913333333333333,0.7263333333333333,120.13,112.0,120,17.83,120.32142857142857,0.2889047619047619,19.900000000000002
1,9,0.729,0.752,128.93,120.0,128,31.22,128.93,0.729,31.22
3,9,0.3186666666666666,0.755,136.53,128.0,136,20.85,136.565,0.3246666666666666,19.395000000000003
3,7,0.3496666666666667,0.6816666666666666,144.47,136.0,144,18.12,144.56444444444443,0.35737037037037034,20.73888888888889
3,5,0.338,0.783,98.47,144.0,152,185.09,117.145,0.3521111111111111,146.66
3,7,0.3656666666666666,0.8023333333333333,160.53,152.0,160,18.34,160.642,0.3847333333333333,21.338
1,9,0.893,0.797,159.33,160.0,168,125.25,149.57666666666668,0.895,137.97666666666666
1,4,0.401,0.628,34.4,168.0,176,657.11,35.8,0.4,621.315
1,9,0.897,0.838,158.93,176.0,184,143.99,158.93,0.897,143.99
3,9,0.438,0.7956666666666666,193.0,184.0,192,18.29,193.0,0.438,18.29
2,5,0.3625,0.8075,58.2,192.0,200,427.73,58.2,0.3625,427.73
1,8,0.799,0.815,144.27,200.0,208,181.1,144.27,0.799,181.1
3,7,0.4786666666666666,0.773,179.73,208.0,216,134.16,179.73,0.4786666666666666,134.16
1,4,0.4,0.648,40.8,216.0,224,684.43,41.935,0.399,667.785
2,5,0.362,0.853,66.93,224.0,232,434.63,66.93,0.362,434.63
3,7,0.535,0.82,225.27,232.0,240,86.98,221.27,0.521,98.93
2,4,0.288,0.837,40.07,240.0,248,778.22,40.07,0.288,778.22
1,9,0.899,0.84,157.8,248.0,256,201.79,159.23250000000002,0.89925,200.0675
3,4,0.2926666666666667,0.9726666666666668,73.53,256.0,264,443.9,73.53,0.2926666666666667,443.9
3,4,0.3006666666666667,0.754,74.27,264.0,272,448.83,74.27,0.3006666666666667,448.83
2,7,0.5355,0.7889999999999999,108.53,272.0,280,328.47,102.93,0.518,347.755
1,5,0.499,0.735,53.07,280.0,288,687.8,54.335,0.497,670.12
3,9,0.642,0.7676666666666666,300.73,288.0,296,41.09,300.73,0.642,41.09
3,9,0.649,0.746,305.67,296.0,304,37.72,305.67,0.6420000000000001,31.549999999999997
2,8,0.672,0.7615000000000001,167.4,304.0,312,231.9,197.66500000000002,0.6965000000000001,200.875
1,8,0.8,0.953,86.53,312.0,320,465.66,81.73,0.7986666666666666,495.99333333333334
3,5,0.3603333333333333,0.803,109.4,320.0,328,381.86,108.735,0.3491666666666666,385.28499999999997
2,8,0.736,0.7755000000000001,285.6,328.0,336,141.5,285.6,0.736,141.5
1,5,0.497,0.734,41.53,336.0,344,1026.06,41.53,0.497,1026.06
2,9,0.759,0.8015,178.6,344.0,352,243.26,178.6,0.759,243.26
3,5,0.3839999999999999,0.7696666666666667,102.13,352.0,360,443.1,102.13,0.3839999999999999,443.1
3,5,0.408,0.7676666666666666,112.93,360.0,368,404.18,115.83000000000001,0.381,393.635
2,7,0.542,0.821,128.07,368.0,376,366.08,128.07,0.542,366.08
2,8,0.6905,0.8125,197.93,376.0,384,242.78,182.91,0.6895000000000001,272.1033333333333
1,8,0.795,0.753,75.0,384.0,392,651.42,93.626,0.7976000000000001,544.812
3,4,0.296,0.8343333333333334,75.53,392.0,400,654.78,75.53,0.296,654.78
2,4,0.32,0.8265,48.47,400.0,408,1079.19,48.47,0.32,1079.19
1,4,0.397,0.717,42.27,408.0,416,1228.8,42.27,0.397,1228.8
1,8,0.799,0.76,88.67,416.0,424,603.46,88.67,0.799,603.46
3,4,0.3343333333333333,0.734,65.07,424.0,432,832.64,65.07,0.3343333333333333,832.64
3,4,0.3616666666666666,0.9503333333333334,62.67,432.0,440,932.5,62.67,0.3616666666666666,932.5
2,7,0.6305000000000001,0.8665,186.27,440.0,448,306.52,203.135,0.65475,280.655
1,4,0.202,0.816,24.47,448.0,24,21.59,24.134999999999998,0.20750000000000002,28.91
1,6,0.23,0.688,32.0,24.0,32,22.21,32.12357142857143,0.25192857142857145,23.30785714285714
1,4,0.279,0.799,40.2,32.0,40,39.51,38.99952380952381,0.29500000000000004,51.85666666666667
3,9,0.1453333333333333,0.7856666666666666,48.13,40.0,48,16.79,48.167500000000004,0.14858333333333332,18.09875
3,4,0.224,0.8503333333333334,48.13,48.0,56,121.75,53.495000000000005,0.2137142857142857,57.778571428571425
2,5,0.304,0.8935,64.07,56.0,64,26.0,64.31428571428572,0.27185714285714285,29.435714285714287
2,7,0.2365,0.7224999999999999,72.13,64.0,72,15.82,72.32333333333334,0.27704761904761904,20.362380952380953
1,8,0.486,0.687,80.0,72.0,80,36.17,80.37083333333334,0.5147499999999999,23.497500000000002
3,6,0.2473333333333333,0.7476666666666666,88.0,80.0,88,20.93,87.05714285714285,0.2470238095238095,29.481428571428573
2,5,0.3429999999999999,0.8315,46.6,88.0,96,258.17,83.11526315789474,0.3562631578947368,99.03473684210526
3,7,0.2793333333333334,0.7743333333333333,104.13,96.0,104,19.4,104.49916666666667,0.27491666666666664,19.5625
3,8,0.2883333333333333,0.797,112.4,104.0,112,18.57,112.51199999999999,0.27806666666666663,18.762
2,7,0.35,0.73,120.2,112.0,120,20.9,120.77666666666666,0.39283333333333337,23.25
2,5,0.352,0.6990000000000001,57.2,120.0,128,284.29,90.265,0.377,173.895
3,9,0.3306666666666666,0.7376666666666667,136.6,128.0,136,17.94,136.565,0.3246666666666666,19.395000000000003
1,6,0.6,0.796,90.87,136.0,144,198.13,88.13285714285715,0.5998571428571429,211.18285714285713
1,4,0.399,0.811,40.6,144.0,152,468.86,42.87428571428571,0.39914285714285713,478.7257142857143
2,6,0.4469999999999999,0.757,109.8,152.0,160,178.4,116.62,0.4855,161.25
3,6,0.41,0.7336666666666667,138.4,160.0,168,134.35,162.56,0.41500000000000004,56.086
1,5,0.498,0.788,65.67,168.0,176,338.11,65.67,0.498,338.11
2,7,0.5800000000000001,0.761,185.2,176.0,184,30.2,155.1,0.55,105.975
2,7,0.5845,0.8105,130.07,184.0,192,180.4,130.07,0.5845,180.4
2,4,0.314,0.8395,53.27,192.0,200,476.39,53.27,0.314,476.39
1,9,0.895,0.832,141.73,200.0,208,182.74,151.03,0.896,172.44
2,8,0.6365000000000001,0.7315,137.27,208.0,216,191.89,149.0,0.6445000000000001,177.855
1,4,0.398,0.739,43.07,216.0,224,651.14,41.935,0.399,667.785
1,4,0.4,0.685,43.2,224.0,232,666.13,43.2,0.4,666.13
1,9,0.897,0.832,151.33,232.0,240,197.24,163.63,0.899,183.505
1,4,0.4,0.68,39.67,240.0,248,789.12,39.67,0.4,789.12
1,9,0.899,0.773,159.47,248.0,256,201.1,159.23250000000002,0.89925,200.0675
1,9,0.897,0.859,166.8,256.0,264,197.4,154.3,0.895,214.47500000000002
1,6,0.599,0.757,71.87,264.0,272,477.18,71.87,0.599,477.18
1,4,0.399,0.854,26.0,272.0,280,1304.08,26.0,0.399,1304.08
2,4,0.3,0.9135,38.13,280.0,288,949.15,38.13,0.3,949.15
3,5,0.4126666666666667,0.848,129.27,288.0,296,288.3,129.27,0.4126666666666667,288.3
3,8,0.6776666666666666,0.84,303.2,296.0,304,77.83,259.5,0.6154999999999999,121.92500000000001
3,7,0.6273333333333333,0.8313333333333333,292.87,304.0,312,109.23,262.24333333333334,0.586,135.25
1,8,0.802,0.693,87.73,312.0,320,457.65,81.73,0.7986666666666666,495.99333333333334
3,5,0.338,0.827,108.07,320.0,328,388.71,108.735,0.3491666666666666,385.28499999999997
2,5,0.4629999999999999,0.7735000000000001,75.67,328.0,336,552.9,75.67,0.4629999999999999,552.9
1,4,0.4,0.752,47.4,336.0,344,902.43,47.4,0.4,902.43
3,6,0.5143333333333333,0.7946666666666667,212.8,344.0,352,203.79,212.8,0.5143333333333333,203.79
2,5,0.38,0.752,60.33,352.0,360,739.09,88.72999999999999,0.405,560.315
1,7,0.702,0.726,87.8,360.0,368,526.23,87.8,0.702,526.23
2,6,0.5425,0.8075,170.2,368.0,376,277.26,130.965,0.4985,401.365
2,8,0.7370000000000001,0.8095,211.33,376.0,384,225.13,182.91,0.6895000000000001,272.1033333333333
2,8,0.6145,0.796,134.27,384.0,392,362.0,134.27,0.6145,362.0
3,5,0.426,0.8466666666666667,161.67,392.0,400,303.37,128.5,0.40883333333333327,411.86
2,8,0.6545000000000001,0.7989999999999999,167.8,400.0,408,303.45,223.935,0.71225,241.36
1,7,0.701,0.748,85.27,408.0,416,622.3,87.3,0.701,602.915
3,6,0.4046666666666667,0.8196666666666667,137.2,416.0,424,387.36,137.2,0.4046666666666667,387.36
1,5,0.499,0.826,57.4,424.0,432,937.62,57.935,0.497,925.13
3,7,0.5473333333333333,0.8223333333333334,238.47,432.0,440,226.33,238.47,0.5473333333333333,226.33
2,7,0.679,0.8525,220.0,440.0,448,254.79,203.135,0.65475,280.655
1,8,0.187,0.716,24.4,448.0,24,16.9,24.083333333333332,0.19191666666666665,19.07
3,8,0.136,0.7280000000000001,32.0,24.0,32,16.89,32.03857142857143,0.11823809523809521,19.702142857142857
3,5,0.1673333333333333,0.8039999999999999,40.2,32.0,40,24.39,40.12413793103448,0.15990804597701147,23.852068965517244
3,5,0.1606666666666666,0.766,48.53,40.0,48,19.81,48.32181818181818,0.17421212121212118,23.430000000000003
2,5,0.274,0.758,56.93,48.0,56,28.17,56.412,0.28099999999999997,29.25
1,5,0.374,0.765,64.13,56.0,64,23.01,61.472727272727276,0.4308181818181818,62.346363636363634
3,4,0.2296666666666666,0.727,44.93,64.0,72,198.3,64.9211111111111,0.24303703703703702,89.22166666666666
1,8,0.483,0.73,81.33,72.0,80,24.24,80.37083333333334,0.5147499999999999,23.497500000000002
3,7,0.2256666666666666,0.7520000000000001,88.33,80.0,88,17.72,88.49833333333333,0.23805555555555555,19.726666666666667
1,4,0.398,0.83,47.93,88.0,96,252.09,53.75523809523809,0.3990000000000001,226.77761904761905
1,9,0.616,0.779,104.47,96.0,104,18.54,104.35571428571427,0.6153333333333334,24.33047619047619
1,8,0.602,0.731,112.2,104.0,112,32.36,112.5,0.66825,34.0875
1,9,0.737,0.703,120.27,112.0,120,20.64,120.535,0.69925,25.5375
2,5,0.402,0.8,123.33,120.0,128,63.5,90.265,0.377,173.895
1,5,0.498,0.849,75.8,128.0,136,224.62,74.63499999999999,0.4995,227.45499999999998
1,8,0.795,0.793,142.87,136.0,144,117.05,139.52428571428572,0.7874285714285715,100.58714285714287
2,5,0.4665,0.8035,148.73,144.0,152,97.85,148.73,0.4665,97.85
2,6,0.485,0.7415,96.53,152.0,160,204.34,116.62,0.4855,161.25
3,8,0.4006666666666666,0.7433333333333335,169.07,160.0,168,19.09,168.53333333333333,0.4057777777777778,21.183333333333334
2,7,0.5329999999999999,0.7705,114.67,168.0,176,187.12,114.67,0.5329999999999999,187.12
3,7,0.4293333333333333,0.782,187.07,176.0,184,28.85,187.07,0.4293333333333333,28.85
1,7,0.699,0.838,129.87,184.0,192,184.58,129.87,0.699,184.58
1,8,0.798,0.941,138.8,192.0,200,180.29,138.8,0.798,180.29
1,9,0.897,0.815,160.33,200.0,208,162.14,151.03,0.896,172.44
2,7,0.5375,0.7835,106.47,208.0,216,254.7,106.47,0.5375,254.7
2,8,0.6255000000000001,0.8180000000000001,145.93,216.0,224,187.84,145.93,0.6255000000000001,187.84
1,9,0.896,0.768,166.47,224.0,232,175.19,166.47,0.896,175.19
2,7,0.627,0.8160000000000001,204.27,232.0,240,139.22,193.4,0.615,149.82999999999998
2,6,0.474,0.7395,90.0,240.0,248,344.05,90.0,0.474,344.05
3,4,0.3003333333333333,0.8856666666666667,78.47,248.0,256,404.68,78.47,0.3003333333333333,404.68
2,9,0.7355,0.7855,197.33,256.0,272,168.52,243.34750000000003,0.78225,106.57
3,7,0.527,0.7696666666666667,229.27,272.0,280,137.84,225.935,0.5245,142.875
1,7,0.696,0.834,105.8,280.0,288,340.65,105.8,0.696,340.65
1,7,0.701,0.855,108.47,288.0,296,338.52,93.64666666666666,0.701,399.6266666666667
1,8,0.798,0.813,124.8,296.0,304,306.42,124.8,0.798,306.42
1,4,0.399,0.838,42.8,304.0,312,916.78,40.864999999999995,0.3995,965.0899999999999
2,6,0.4895,0.7875,113.93,312.0,320,348.94,113.93,0.4895,348.94
1,5,0.497,0.685,60.87,320.0,328,668.54,59.0,0.498,696.625
1,7,0.7,0.729,84.73,328.0,336,504.69,84.73,0.7,504.69
2,6,0.4589999999999999,0.774,89.07,336.0,344,485.39,89.07,0.4589999999999999,485.39
1,4,0.401,0.775,41.13,344.0,352,1069.23,41.13,0.401,1069.23
2,6,0.4685,0.765,99.4,352.0,360,445.74,94.435,0.455,477.17
1,4,0.398,0.687,44.0,360.0,368,1057.17,42.49,0.39799999999999996,1079.7
2,8,0.7815000000000001,0.806,269.47,368.0,376,173.67,203.87,0.69625,255.39499999999998
1,7,0.697,0.807,88.67,376.0,384,547.34,88.67,0.697,547.34
1,8,0.798,0.745,112.8,384.0,392,437.91,93.626,0.7976000000000001,544.812
3,8,0.0893333333333333,0.7676666666666666,24.0,392.0,24,20.46,24.0275,0.10591666666666662,19.150833333333335
2,4,0.2975,0.7935,24.4,24.0,32,143.24,29.94695652173913,0.20630434782608695,62.20260869565218
1,8,0.306,0.685,48.33,32.0,48,21.52,48.17777777777778,0.2982222222222222,19.01111111111111
3,5,0.1889999999999999,0.7726666666666667,56.4,48.0,56,26.13,56.31923076923077,0.19315384615384612,26.47307692307692
2,8,0.2304999999999999,0.7270000000000001,64.07,56.0,64,21.89,64.13818181818182,0.23136363636363635,18.731818181818184
3,4,0.235,0.8953333333333333,52.2,64.0,72,163.52,64.9211111111111,0.24303703703703702,89.22166666666666
3,8,0.214,0.7323333333333334,80.4,72.0,80,21.45,80.20583333333333,0.21172222222222217,19.236666666666668
3,4,0.2253333333333333,0.7763333333333332,83.47,80.0,88,96.22,71.30055555555556,0.2648888888888889,133.88277777777776
3,7,0.2606666666666666,0.6866666666666666,96.53,88.0,96,22.48,96.36421052631579,0.25140350877192974,19.527894736842104
2,8,0.4135,0.81,105.13,96.0,104,21.48,104.4935,0.372,21.1625
2,4,0.2825,0.904,33.0,104.0,112,427.16,50.68833333333333,0.29975,336.0316666666667
2,9,0.4375,0.741,120.2,112.0,120,19.82,120.35,0.431375,21.035
3,7,0.3286666666666666,0.7383333333333333,128.6,120.0,128,23.12,128.6,0.3286666666666666,23.12
1,9,0.793,0.781,136.67,128.0,136,48.88,136.67,0.793,48.88
3,4,0.2433333333333333,0.8746666666666667,57.2,136.0,144,325.79,78.7,0.27249999999999996,244.05
3,4,0.2486666666666667,0.7633333333333333,56.47,144.0,152,337.06,68.9,0.26716666666666666,282.6625
3,5,0.3923333333333333,0.8603333333333333,153.33,152.0,160,80.94,132.97666666666666,0.3782222222222222,121.54
1,9,0.897,0.818,153.6,160.0,168,134.12,149.57666666666668,0.895,137.97666666666666
1,6,0.598,0.829,92.47,168.0,176,239.76,93.66666666666667,0.5983333333333333,234.64666666666668
3,8,0.4073333333333333,0.7773333333333333,184.33,176.0,184,28.13,184.33,0.4073333333333333,28.13
2,6,0.5680000000000001,0.764,181.73,184.0,192,94.73,130.365,0.50675,200.31
1,4,0.4,0.77,29.93,192.0,200,837.73,29.93,0.4,837.73
1,4,0.398,0.796,37.47,200.0,208,690.41,37.47,0.398,690.41
1,4,0.4,0.874,42.33,208.0,216,645.2,51.5,0.3985,546.565
3,4,0.236,0.916,75.6,216.0,224,369.92,75.6,0.236,369.92
1,5,0.5,0.823,68.27,224.0,232,421.33,66.535,0.4995,433.135
2,7,0.603,0.8105,182.53,232.0,240,160.44,193.4,0.615,149.82999999999998
1,7,0.699,0.89,131.2,240.0,248,237.11,131.2,0.699,237.11
3,6,0.461,0.7846666666666667,154.47,248.0,256,202.76,154.47,0.461,202.76
3,6,0.4606666666666666,0.7953333333333333,190.33,256.0,264,164.77,188.765,0.48183333333333334,165.07
3,8,0.5873333333333334,0.7653333333333333,276.13,264.0,272,35.49,276.83,0.5930000000000001,34.385000000000005
1,6,0.599,0.763,96.27,272.0,280,364.0,96.27,0.599,364.0
1,9,0.9,0.865,138.33,280.0,288,261.22,138.33,0.9,261.22
1,7,0.7,0.714,84.6,288.0,296,440.86,93.64666666666666,0.701,399.6266666666667
3,6,0.5266666666666667,0.79,236.8,296.0,304,151.67,236.8,0.5266666666666667,151.67
2,8,0.7210000000000001,0.8685,227.93,304.0,312,169.85,197.66500000000002,0.6965000000000001,200.875
1,4,0.401,0.674,42.93,312.0,320,940.82,42.93,0.401,940.82
3,9,0.6643333333333333,0.7919999999999999,330.53,320.0,328,27.11,329.66499999999996,0.6786666666666666,38.269999999999996
1,4,0.399,0.767,42.13,328.0,336,1027.89,42.13,0.399,1027.89
2,4,0.31,0.9245,53.53,336.0,344,806.31,53.53,0.31,806.31
1,9,0.901,0.926,166.53,344.0,352,264.6,144.77666666666667,0.8993333333333333,319.7033333333333
1,4,0.398,0.721,42.93,352.0,360,1045.04,42.93,0.398,1045.04
3,4,0.3023333333333333,0.8576666666666667,78.6,360.0,368,562.32,78.6,0.3023333333333333,562.32
2,4,0.3945,0.9095,141.33,368.0,376,334.13,141.33,0.3945,334.13
1,9,0.901,0.767,123.27,376.0,384,393.2,123.27,0.901,393.2
1,8,0.799,0.829,109.73,384.0,392,449.41,93.626,0.7976000000000001,544.812
3,6,0.4286666666666667,0.7999999999999999,147.13,392.0,400,336.97,147.13,0.4286666666666667,336.97
2,5,0.4185,0.7775,81.6,400.0,408,643.91,81.6,0.4185,643.91
2,5,0.377,0.761,75.33,408.0,416,716.56,77.15666666666667,0.393,685.0633333333334
2,4,0.3345,0.902,55.13,416.0,424,1042.89,57.5,0.3065,992.5050000000001
1,5,0.495,0.765,58.47,424.0,432,912.64,57.935,0.497,925.13
3,5,0.3973333333333333,0.735,130.33,432.0,440,426.53,130.33,0.3973333333333333,426.53
