replica,cpu,cpu_usage,num_request,previous_tps,expected_tps,response_time,reward
2,7,0.219,48.27,72.0,48.0,18.66,-1.1083643340844607
1,9,0.176,24.0,48.0,24.0,20.72,-1.1424644532736876
1,6,0.313,48.0,24.0,48.0,22.27,-0.8331974262112973
1,5,0.456,67.07,48.0,72.0,69.84,-1.0780849684857843
1,6,0.589,94.13,72.0,96.0,71.8,-1.0626011773766908
1,7,0.699,108.93,96.0,120.0,135.04,-1.1212963367561333
2,8,0.4735,144.07,120.0,144.0,24.03,-1.0034968916335447
3,9,0.2843333333333333,121.07,144.0,120.0,20.4,-1.4100653065027378
2,5,0.395,89.27,120.0,96.0,60.78,-1.2510358391052228
2,7,0.249,72.6,96.0,72.0,20.78,-1.0833439630002968
3,5,0.1713333333333333,48.13,72.0,48.0,23.36,-1.2446885699061565
3,6,0.1136666666666666,24.4,48.0,24.0,23.5,-1.3675859868790794
1,9,0.272,48.27,24.0,48.0,18.15,-1.0746129838464131
1,5,0.449,71.07,48.0,72.0,73.28,-1.059555631256514
1,8,0.663,96.4,72.0,96.0,25.48,-0.7785903154862148
3,7,0.316,120.2,96.0,120.0,24.84,-1.2451018587042233
1,9,0.803,144.8,120.0,144.0,41.5,-0.8059682448637466
2,8,0.411,120.4,144.0,120.0,23.21,-1.040160296095536
1,7,0.567,96.27,120.0,96.0,41.49,-0.7449867593362263
2,8,0.269,72.8,96.0,72.0,19.43,-1.134916774994954
3,7,0.17,48.27,72.0,48.0,21.04,-1.3655209194964848
1,6,0.188,24.0,48.0,24.0,21.97,-0.9453067333740397
1,7,0.31,48.47,24.0,48.0,21.74,-0.9059151953395255
2,5,0.3275,72.4,48.0,72.0,49.32,-0.8754815058563403
1,7,0.556,96.07,72.0,96.0,46.35,-0.7507325345789697
1,7,0.695,121.2,96.0,120.0,87.91,-0.6843624084972919
2,4,0.3825,103.27,120.0,144.0,171.55,-1.273921448829719
3,9,0.278,120.4,144.0,120.0,20.26,-1.4142641496984139
1,6,0.58,98.67,120.0,96.0,46.35,-0.6593510038181993
1,6,0.402,72.0,96.0,72.0,55.88,-0.7664729083032611
3,8,0.1436666666666666,47.8,72.0,48.0,21.32,-1.8493145590227997
2,6,0.1149999999999999,24.0,48.0,24.0,20.62,-1.1521761020219514
3,6,0.1543333333333333,48.07,24.0,48.0,21.38,-1.323368530832
1,6,0.44,73.0,48.0,72.0,27.28,-0.7408640213836126
3,9,0.2296666666666666,96.2,72.0,96.0,22.43,-1.4472999653427014
2,9,0.378,121.47,96.0,120.0,20.39,-1.1373839662109522
3,7,0.361,144.67,120.0,144.0,21.53,-1.2127728351517517
3,7,0.3056666666666667,120.47,144.0,120.0,22.88,-1.2528235893521762
1,6,0.556,98.07,120.0,96.0,53.04,-0.672009221823064
3,9,0.2033333333333333,72.0,96.0,72.0,19.27,-1.4660595234889948
3,6,0.154,48.4,72.0,48.0,22.91,-1.323718922429196
1,8,0.189,24.0,48.0,24.0,19.88,-1.0664470358160765
3,5,0.1836666666666666,48.2,24.0,48.0,25.76,-1.230583908316599
2,4,0.278,35.8,48.0,72.0,253.81,-1.4980548694860603
3,5,0.3016666666666667,94.6,72.0,96.0,31.09,-1.5177306500023264
2,8,0.4115,120.4,96.0,120.0,22.57,-1.0398554776430335
1,4,0.399,56.13,120.0,144.0,322.78,-1.3370766376127612
1,8,0.672,120.2,144.0,120.0,40.97,-0.7746073541467899
1,8,0.538,96.13,120.0,96.0,29.08,-0.8388026082386384
2,4,0.281,33.4,96.0,72.0,273.23,-1.517429275310387
2,4,0.193,48.47,72.0,48.0,26.07,-0.9330926039000758
2,7,0.144,24.0,48.0,24.0,19.87,-1.175814079581737
3,6,0.1546666666666667,48.07,24.0,48.0,22.0,-1.3230183338427395
2,8,0.287,72.6,48.0,72.0,20.73,-1.1219542357834644
3,8,0.2336666666666667,96.13,72.0,96.0,20.02,-1.3751379148923721
2,8,0.3944999999999999,120.53,96.0,120.0,25.57,-1.0503269318301267
3,6,0.3706666666666666,144.33,120.0,144.0,21.67,-1.1325001526557266
2,6,0.4075,120.07,144.0,120.0,22.6,-0.8924094786366883
3,4,0.3153333333333333,74.87,120.0,96.0,145.19,-1.5128596687495794
2,7,0.31,72.07,96.0,72.0,25.34,-1.035659449479551
1,7,0.357,48.0,72.0,48.0,25.79,-0.8719067460256646
3,9,0.1066666666666666,24.13,48.0,24.0,20.76,-1.5398267655474456
2,6,0.1895,48.13,24.0,48.0,21.06,-1.0735625381919272
1,6,0.42,72.07,48.0,72.0,21.2,-0.754140112036928
3,7,0.2483333333333333,96.93,72.0,96.0,20.28,-1.297800512651758
2,5,0.369,80.87,96.0,120.0,173.42,-1.3959546379330958
2,5,0.4509999999999999,140.67,120.0,144.0,87.4,-1.1921311478323007
2,7,0.406,121.27,144.0,120.0,23.41,-0.9685446008646665
3,5,0.3,95.8,120.0,96.0,35.02,-1.514178119180848
1,4,0.401,63.67,96.0,72.0,139.81,-0.7490609151869763
2,6,0.189,48.2,72.0,48.0,21.08,-1.0740582745653007
2,8,0.121,24.13,48.0,24.0,20.84,-1.2533155831239187
2,7,0.1735,48.13,24.0,48.0,20.52,-1.1484185269248388
2,5,0.3415,69.73,48.0,72.0,53.74,-1.2765974103491649
2,5,0.3315,96.47,72.0,96.0,33.12,-0.8721062490776033
1,4,0.399,51.07,96.0,120.0,292.92,-1.311188842990428
3,5,0.393,128.73,120.0,144.0,98.63,-1.4821308675482556
1,4,0.4,49.0,144.0,120.0,304.73,-1.0227992688085956
1,6,0.557,92.2,120.0,96.0,104.94,-1.0876223639896954
3,9,0.2026666666666666,72.33,96.0,72.0,19.24,-1.466541609406144
1,9,0.297,48.13,72.0,48.0,21.26,-1.0580993790366864
2,5,0.1885,24.13,48.0,24.0,24.76,-1.0112384898118996
2,6,0.218,48.0,24.0,48.0,20.18,-1.0459776641087217
3,8,0.2433333333333333,96.2,72.0,96.0,20.44,-1.3678243167695787
2,7,0.3895,120.07,96.0,120.0,29.35,-0.9794348888900617
2,5,0.3785,85.53,120.0,144.0,209.88,-1.4347513521871607
1,5,0.499,86.93,144.0,120.0,173.18,-1.1496602506288982
1,5,0.5,88.8,120.0,96.0,133.19,-0.7532939361698696
2,8,0.3105,72.27,96.0,72.0,19.42,-1.1054639804324458
1,4,0.343,46.87,72.0,48.0,50.18,-1.0554744444225093
1,5,0.18,24.0,48.0,24.0,25.28,-0.8910845396075024
2,9,0.19,48.13,24.0,48.0,18.82,-1.2618573072725852
3,8,0.2226666666666666,72.13,48.0,72.0,20.37,-1.3835684948291433
2,5,0.38,90.4,72.0,96.0,69.01,-1.257286450878764
2,9,0.402,120.07,96.0,120.0,22.5,-1.1232844873314505
3,8,0.329,144.4,120.0,144.0,22.1,-1.3067309101383078
1,7,0.681,120.0,144.0,120.0,46.38,-0.6904662540619408
1,4,0.399,52.53,120.0,96.0,231.24,-1.2298423325872794
2,8,0.306,72.4,96.0,72.0,21.06,-1.1085843048054493
2,6,0.255,48.13,72.0,48.0,25.73,-1.0120658819783641
2,4,0.207,23.87,48.0,24.0,30.95,-1.317952826321861
3,5,0.1523333333333333,48.2,24.0,48.0,24.96,-1.267109767996435
3,9,0.1953333333333333,72.0,48.0,72.0,20.73,-1.4718681902054311
1,9,0.565,96.6,72.0,96.0,25.84,-0.9071147968454971
3,6,0.3013333333333334,121.2,96.0,120.0,31.63,-1.1863572895230439
1,4,0.401,53.73,120.0,144.0,338.11,-1.0487008818727936
1,7,0.696,120.67,144.0,120.0,33.82,-0.6839310730553094
1,4,0.401,63.4,120.0,96.0,190.15,-0.8617447398215268
2,6,0.2905,72.67,96.0,72.0,32.86,-0.981436858454642
2,7,0.206,48.2,72.0,48.0,21.74,-1.1195439760113743
1,5,0.198,24.0,48.0,24.0,21.26,-0.8709668374153747
3,5,0.186,48.33,24.0,48.0,28.81,-1.227954374755249
1,6,0.461,72.07,48.0,72.0,34.44,-0.72739229745607
2,8,0.3645,95.93,72.0,96.0,21.64,-1.4696493049747636
2,9,0.421,120.53,96.0,120.0,19.98,-1.1123860105116683
3,4,0.2706666666666666,65.2,120.0,144.0,273.97,-1.7495520096413797
2,9,0.3875,120.33,144.0,120.0,19.76,-1.1317579230898691
1,4,0.399,54.13,120.0,96.0,220.37,-1.2194447788885001
3,6,0.258,71.67,96.0,72.0,27.45,-1.6251563580886041
3,8,0.1663333333333333,48.13,72.0,48.0,20.78,-1.42860794468383
2,6,0.147,24.0,48.0,24.0,23.91,-1.1172101809107422
3,6,0.1506666666666666,48.33,24.0,48.0,22.89,-1.3272335656594159
1,8,0.428,72.53,48.0,72.0,29.94,-0.9001583495153771
3,5,0.323,85.4,72.0,96.0,92.53,-1.539920659644586
1,8,0.671,120.47,96.0,120.0,34.57,-0.7750476958796586
2,4,0.3155,35.13,120.0,144.0,513.05,-1.6522424506657107
3,8,0.3056666666666667,120.2,144.0,120.0,21.55,-1.3227282504684084
2,6,0.376,95.8,120.0,96.0,31.02,-1.3155313268727045
3,9,0.2076666666666666,72.13,96.0,72.0,20.25,-1.4629346543314479
1,6,0.323,48.4,72.0,48.0,24.16,-0.8251973626526325
2,5,0.1505,24.0,48.0,24.0,26.61,-1.0554065183471881
3,5,0.2256666666666666,48.2,24.0,48.0,25.01,-1.1850797076563486
1,5,0.455,72.07,48.0,72.0,34.94,-0.6503925609275801
3,9,0.2316666666666667,96.73,72.0,96.0,22.72,-1.445897489966259
1,4,0.401,57.87,96.0,120.0,257.79,-0.9712989367712492
1,5,0.499,71.33,120.0,144.0,253.8,-1.2853051347088962
1,7,0.699,119.33,144.0,120.0,94.65,-1.0848802033313394
2,7,0.4015,96.73,120.0,96.0,27.62,-0.9714892672943918
2,8,0.303,72.2,96.0,72.0,21.08,-1.11067429342672
2,9,0.2215,48.07,72.0,48.0,20.72,-1.2391470840076488
3,8,0.1093333333333333,24.0,48.0,24.0,21.62,-1.477525770327529
2,7,0.2035,47.8,24.0,48.0,22.34,-1.5233880897354497
3,4,0.256,41.33,48.0,72.0,215.55,-1.6860863518006064
1,5,0.499,81.27,72.0,96.0,146.99,-1.0890750774482727
3,8,0.2799999999999999,120.67,96.0,120.0,24.22,-1.3408727072452247
2,7,0.506,145.4,120.0,144.0,27.86,-0.9077625852296367
2,4,0.381,110.2,144.0,120.0,123.56,-1.1783758797647115
1,7,0.591,96.73,120.0,96.0,31.37,-0.7327595701736842
3,5,0.2586666666666666,72.2,96.0,72.0,28.05,-1.1519135470334443
2,9,0.2,48.0,72.0,48.0,20.7,-1.2545614165008048
1,6,0.174,24.0,48.0,24.0,22.92,-0.9593798473581523
3,7,0.1603333333333333,48.2,24.0,48.0,22.68,-1.3744154918778997
3,6,0.2296666666666666,72.07,48.0,72.0,24.11,-1.2489702908546043
1,5,0.499,85.4,72.0,96.0,138.35,-1.0694383384090103
3,7,0.3193333333333333,120.67,96.0,120.0,23.07,-1.2426351953591446
1,9,0.855,143.2,120.0,144.0,26.08,-1.1894380970357392
2,6,0.4569999999999999,116.4,144.0,120.0,49.06,-1.2718481873998182
1,9,0.602,96.4,120.0,96.0,27.72,-0.8895825351099793
3,5,0.2323333333333333,73.0,96.0,72.0,24.82,-1.1782018874689477
1,8,0.341,48.13,72.0,48.0,22.22,-0.955027243317339
3,6,0.112,24.27,48.0,24.0,22.98,-1.3694628901251291
3,6,0.1543333333333333,48.27,24.0,48.0,22.01,-1.323368530832
3,4,0.2953333333333333,73.4,48.0,72.0,63.74,-1.0333843974227501
1,5,0.501,70.8,72.0,96.0,170.16,-0.8422108630834133
1,6,0.599,75.07,96.0,120.0,200.46,-1.2313402473996604
3,6,0.3429999999999999,144.53,120.0,144.0,28.24,-1.153248103926916
2,8,0.436,120.13,144.0,120.0,24.97,-1.0251503618994697
2,4,0.2625,27.8,120.0,96.0,434.86,-1.6667479085659564
3,7,0.2046666666666666,72.13,96.0,72.0,21.77,-1.334614500638386
2,5,0.2339999999999999,47.67,72.0,48.0,30.86,-1.365344076791774
1,9,0.193,24.07,48.0,24.0,22.09,-1.1299157677417784
3,9,0.161,48.13,24.0,48.0,21.54,-1.4973917536953159
1,7,0.457,72.07,48.0,72.0,26.53,-0.8067175369839732
1,4,0.399,56.53,72.0,96.0,215.71,-1.2041691735363904
3,7,0.3046666666666667,120.07,96.0,120.0,21.75,-1.2535769206658847
1,9,0.801,144.2,120.0,144.0,43.62,-0.806711603983566
1,4,0.401,21.07,144.0,120.0,720.26,-1.212220326624341
2,4,0.3575,94.13,120.0,96.0,93.04,-1.1712421955836396
2,8,0.2835,72.8,96.0,72.0,21.3,-1.1244519400410353
1,6,0.282,48.27,72.0,48.0,28.95,-0.8588621623496921
1,5,0.172,24.0,48.0,24.0,22.58,-0.9002608626517974
1,9,0.328,48.2,24.0,48.0,21.63,-1.0382494163520855
3,4,0.2566666666666666,68.47,48.0,72.0,79.19,-1.493039025170185
2,4,0.3395,96.53,72.0,96.0,53.96,-0.7787304872179301
2,8,0.419,120.47,96.0,120.0,20.26,-1.0353059885944738
1,4,0.399,60.73,120.0,144.0,297.88,-1.3139271613881567
3,9,0.2873333333333333,120.07,144.0,120.0,21.85,-1.4080866702020924
3,5,0.3336666666666666,97.0,120.0,96.0,29.86,-1.084201339568792
2,8,0.258,72.33,96.0,72.0,19.39,-1.1429831073284793
3,9,0.1673333333333333,48.07,72.0,48.0,21.65,-1.4926099918869506
1,6,0.349,48.27,24.0,48.0,29.29,-0.8050105894703969
3,4,0.2033333333333333,29.47,48.0,72.0,296.3,-1.856264397454784
2,9,0.317,96.53,72.0,96.0,21.0,-1.1749590763394215
2,7,0.401,120.13,96.0,120.0,27.68,-0.9718176225023734
2,6,0.5185,133.6,120.0,144.0,90.34,-1.252531590274866
2,8,0.41,120.73,144.0,120.0,22.09,-1.0407705048329254
1,6,0.567,96.27,120.0,96.0,42.86,-0.6661446541667753
3,9,0.188,72.27,96.0,72.0,21.64,-1.4772383500774549
3,8,0.1666666666666666,48.0,72.0,48.0,21.5,-1.4283320032230673
1,7,0.181,24.0,48.0,24.0,22.79,-1.0118914343835523
1,6,0.458,72.0,48.0,72.0,38.24,-0.7292880821066063
1,5,0.5,44.07,72.0,96.0,274.0,-1.0091871685227565
1,8,0.68,121.73,96.0,120.0,50.45,-0.7711043656677317
2,9,0.49,144.67,120.0,144.0,26.69,-1.0746872204444715
1,6,0.6,104.47,144.0,120.0,142.56,-0.8044483257149906
2,9,0.3585,96.07,120.0,96.0,21.81,-1.1491198961414075
2,7,0.252,72.13,96.0,72.0,21.74,-1.0809003979705618
2,7,0.1654999999999999,48.07,72.0,48.0,21.8,-1.1557341065287727
3,6,0.123,24.0,48.0,24.0,24.13,-1.3571711344971584
1,7,0.301,48.13,24.0,48.0,21.43,-0.9126919954691715
2,4,0.2905,22.53,48.0,72.0,395.11,-1.6193734016078782
2,8,0.3495,97.4,72.0,96.0,22.45,-1.0791439196822032
3,9,0.282,120.33,96.0,120.0,19.89,-1.4116088121476262
1,9,0.803,144.33,120.0,144.0,35.05,-0.8059682448637466
1,5,0.499,43.4,144.0,120.0,340.98,-1.380069707924407
1,8,0.578,95.47,120.0,96.0,35.66,-1.2207164361152794
3,5,0.2303333333333333,72.2,96.0,72.0,31.54,-1.180255613165886
1,7,0.321,48.0,72.0,48.0,19.53,-0.8977498957653325
3,5,0.1123333333333333,24.0,48.0,24.0,21.44,-1.3171913750561326
2,4,0.28,48.27,24.0,48.0,42.37,-0.8347018964128265
2,8,0.263,73.0,48.0,72.0,21.12,-1.1393028403905678
1,6,0.556,97.0,72.0,96.0,49.55,-0.672009221823064
2,8,0.4345,120.73,96.0,120.0,22.47,-1.0260377911323433
2,7,0.475,145.27,120.0,144.0,30.93,-0.9256850828636936
3,5,0.347,111.07,144.0,120.0,87.38,-1.5040937045000162
1,5,0.498,78.8,120.0,96.0,150.94,-1.1018308775436192
1,7,0.441,72.27,96.0,72.0,23.11,-0.8165322644380482
2,6,0.1985,48.13,72.0,48.0,21.52,-1.0647095642746287
1,5,0.163,24.47,48.0,24.0,28.5,-0.9107612532209495
1,8,0.314,48.13,24.0,48.0,20.29,-0.9733049129021494
1,7,0.471,72.67,48.0,72.0,22.42,-0.7983117617876765
3,9,0.2453333333333333,96.27,72.0,96.0,20.93,-1.4363968696087968
3,8,0.277,120.2,96.0,120.0,21.03,-1.3430317363272826
1,7,0.7,126.33,120.0,144.0,141.4,-0.8344335804005489
1,7,0.645,120.6,144.0,120.0,44.89,-0.7067340659160251
1,4,0.397,60.53,120.0,96.0,198.09,-1.181050675186253
3,8,0.2096666666666666,72.0,96.0,72.0,20.13,-1.3936825167870521
2,6,0.237,48.0,72.0,48.0,25.65,-1.0283023865698846
2,6,0.106,24.13,48.0,24.0,19.94,-1.1623509633759384
1,8,0.294,48.0,24.0,48.0,21.14,-0.9872472362907165
2,5,0.3409999999999999,71.93,48.0,72.0,41.42,-1.2645863973423481
2,8,0.3245,96.2,72.0,96.0,22.18,-1.095867793385293
3,5,0.3673333333333333,120.07,96.0,120.0,51.58,-1.056956299065178
3,7,0.375,144.87,120.0,144.0,24.34,-1.2031314783081886
2,8,0.4585,120.73,144.0,120.0,21.95,-1.0120366746236684
1,4,0.401,45.87,120.0,96.0,263.6,-0.9742847821427925
2,9,0.2795,72.13,96.0,72.0,20.95,-1.1993549033212023
3,6,0.1673333333333333,48.0,72.0,48.0,20.31,-1.3098539903108586
3,5,0.1103333333333333,24.4,48.0,24.0,24.59,-1.3198021721033584
3,4,0.171,47.93,24.0,48.0,33.0,-1.5760479659026876
3,8,0.2013333333333333,72.27,48.0,72.0,19.77,-1.40025284511005
2,4,0.292,33.87,72.0,96.0,353.62,-1.5867983471716074
1,4,0.397,51.07,96.0,120.0,298.46,-1.3126963633420496
2,5,0.4495,118.47,120.0,144.0,135.72,-1.2613593962043361
2,4,0.2765,32.53,144.0,120.0,477.94,-1.667394628124108
1,8,0.604,97.2,120.0,96.0,25.45,-0.8058404868107127
2,9,0.3045,72.33,96.0,72.0,20.57,-1.1829783400852687
1,5,0.344,48.0,72.0,48.0,31.74,-0.731986683724861
1,7,0.166,24.07,48.0,24.0,19.84,-1.0255301751699053
3,9,0.1413333333333333,48.0,24.0,48.0,21.35,-1.51245668781503
2,7,0.2575,72.07,48.0,72.0,21.37,-1.076447637507195
1,9,0.586,96.87,72.0,96.0,24.56,-0.897075687600668
1,8,0.673,120.53,96.0,120.0,40.17,-0.7741675624972135
2,8,0.4625,144.13,120.0,144.0,27.84,-1.0097437201486705
1,8,0.663,120.6,144.0,120.0,34.71,-0.7785903154862148
1,9,0.536,96.67,120.0,96.0,22.42,-0.9213691185122255
3,7,0.2463333333333333,72.2,96.0,72.0,21.22,-1.2994369414852203
1,5,0.314,48.53,72.0,48.0,27.76,-0.7573301702039645
3,4,0.0983333333333333,24.0,48.0,24.0,26.29,-1.28140814138221
2,6,0.238,48.27,24.0,48.0,22.98,-1.027387523063471
2,6,0.251,72.47,48.0,72.0,21.75,-1.0156320169408364
1,6,0.535,96.33,72.0,96.0,31.13,-0.6835082167241315
1,4,0.399,56.2,96.0,120.0,266.19,-1.2814576545463017
1,7,0.7,120.73,120.0,144.0,148.49,-0.8523664660854768
1,4,0.402,20.8,144.0,120.0,718.63,-1.2142751331497155
2,5,0.384,72.2,120.0,96.0,133.49,-1.3427618787779478
1,9,0.443,72.53,96.0,72.0,20.02,-0.970306579835507
1,5,0.376,48.0,72.0,48.0,26.31,-0.7065782554742233
1,5,0.278,24.33,48.0,24.0,37.47,-0.7898194215025915
3,5,0.1593333333333333,48.2,24.0,48.0,24.24,-1.2587500388712667
3,5,0.192,72.07,48.0,72.0,21.86,-1.2212487958961877
3,8,0.2596666666666666,96.8,72.0,96.0,20.22,-1.3556659066078027
2,5,0.378,118.6,96.0,120.0,53.74,-1.239481959063479
3,4,0.284,65.4,120.0,144.0,280.66,-1.73500284396686
1,4,0.4,74.53,144.0,120.0,200.04,-0.8842807169852522
2,6,0.3515,96.4,120.0,96.0,23.21,-0.9328595111297369
1,4,0.4,63.53,96.0,72.0,133.73,-0.7499351886223142
3,7,0.15,48.13,72.0,48.0,20.01,-1.3840602972643263
2,5,0.158,24.07,48.0,24.0,28.67,-1.046421246533141
2,4,0.2855,47.0,24.0,48.0,62.25,-1.2375924438477062
2,8,0.256,72.07,48.0,72.0,20.0,-1.1444616666584067
2,6,0.3369999999999999,96.53,72.0,96.0,24.52,-0.9439631824503656
2,5,0.387,81.53,96.0,120.0,181.36,-1.3791295751008354
2,7,0.484,144.73,120.0,144.0,32.13,-0.920399760546172
1,4,0.401,17.8,144.0,120.0,843.38,-1.2374201183378886
1,5,0.499,82.33,120.0,96.0,144.34,-1.0839541399254113
3,5,0.1983333333333333,72.4,96.0,72.0,24.17,-1.2142574406671445
2,7,0.205,48.13,72.0,48.0,20.41,-1.1204125789254946
1,9,0.208,24.2,48.0,24.0,22.67,-1.1190385367054068
1,4,0.325,47.47,24.0,48.0,53.96,-1.0663103499810263
2,5,0.352,70.53,48.0,72.0,47.03,-1.2634763180851678
2,4,0.3,37.13,72.0,96.0,321.01,-1.5535053818176694
1,8,0.667,118.47,96.0,120.0,49.94,-1.1819472285373473
1,8,0.774,144.6,120.0,144.0,50.42,-0.7324642607924385
1,8,0.654,120.13,144.0,120.0,32.21,-0.78261833813532
3,8,0.2466666666666666,96.4,120.0,96.0,21.45,-1.3653228074571082
2,5,0.3265,72.6,96.0,72.0,49.77,-0.8763295475671713
3,4,0.1926666666666666,48.13,72.0,48.0,37.53,-1.1474243472322836
2,9,0.1124999999999999,24.2,48.0,24.0,21.56,-1.3212350251760596
3,7,0.1533333333333333,48.33,24.0,48.0,24.12,-1.3809335000636547
3,4,0.2503333333333333,70.93,48.0,72.0,47.39,-1.485778983225442
2,4,0.32,95.93,72.0,96.0,47.72,-1.1964567879021093
3,7,0.2789999999999999,120.2,96.0,120.0,21.73,-1.2732853519625023
2,7,0.434,145.4,120.0,144.0,22.84,-0.9506415110093438
3,6,0.2993333333333333,120.87,144.0,120.0,27.99,-1.188005095854741
2,9,0.3135,96.4,120.0,96.0,22.24,-1.177193254690215
3,7,0.198,71.93,96.0,72.0,20.65,-1.7408287684284551
2,7,0.165,48.27,72.0,48.0,20.09,-1.1561941122057777
2,9,0.1315,24.13,48.0,24.0,22.72,-1.3062013949766802
3,7,0.1596666666666666,48.2,24.0,48.0,23.29,-1.3750334501409802
1,5,0.464,71.13,48.0,72.0,43.83,-1.0493993967760542
2,9,0.33,96.47,72.0,96.0,21.01,-1.166736354175419
3,6,0.2906666666666667,120.47,96.0,120.0,25.17,-1.1952094032431093
1,4,0.399,49.33,120.0,144.0,366.78,-1.372682231087589
1,5,0.497,80.07,144.0,120.0,186.66,-1.181865108728199
1,5,0.496,85.8,120.0,96.0,139.5,-1.0693898481564936
2,8,0.2604999999999999,72.0,96.0,72.0,19.04,-1.1411400986533182
2,7,0.201,48.27,72.0,48.0,22.69,-1.1238994258271797
2,4,0.241,19.73,48.0,24.0,117.11,-1.3540646542695103
3,6,0.162,48.13,24.0,48.0,23.3,-1.3153630177581728
2,6,0.2525,72.13,48.0,72.0,25.67,-1.0142919295154884
1,4,0.398,57.8,72.0,96.0,202.68,-1.196991940650211
1,4,0.399,65.73,96.0,120.0,229.01,-1.2294888825524424
2,6,0.4675,117.07,144.0,120.0,53.02,-1.262948406507525
3,7,0.2393333333333333,96.87,120.0,96.0,23.77,-1.3052014027118
2,5,0.3035,72.13,96.0,72.0,31.77,-0.896310046754822
3,6,0.1893333333333333,48.53,72.0,48.0,22.39,-1.2876398493021113
3,7,0.1036666666666666,24.13,48.0,24.0,21.8,-1.429100516452914
3,4,0.151,48.0,24.0,48.0,26.99,-1.2027307184753313
1,7,0.475,72.2,48.0,72.0,24.18,-0.7959408287236678
2,7,0.3375,96.73,72.0,96.0,22.36,-1.015484283312018
3,4,0.323,115.07,96.0,120.0,73.1,-1.4241147499476416
1,6,0.593,97.53,120.0,144.0,184.09,-1.2050477981824768
1,5,0.499,56.73,144.0,120.0,259.08,-1.3004475414053933
2,8,0.3305,96.07,120.0,96.0,20.2,-1.0918062722798307
1,5,0.458,73.73,96.0,72.0,31.55,-0.6484289439586648
2,9,0.189,48.0,72.0,48.0,22.01,-1.2625913648627114
2,8,0.1365,24.0,48.0,24.0,22.42,-1.2398641061508824
1,9,0.344,48.53,24.0,48.0,18.8,-1.0282686860028893
2,6,0.287,72.0,48.0,72.0,27.01,-0.9843767338730427
3,5,0.2926666666666667,97.13,72.0,96.0,43.42,-1.1199564518780796
1,7,0.696,119.13,96.0,120.0,89.18,-1.0868416110066315
3,5,0.3919999999999999,141.93,120.0,144.0,44.42,-1.4439188820773499
2,4,0.3065,38.53,144.0,120.0,388.85,-1.5974393122304884
3,7,0.2856666666666667,96.13,120.0,96.0,21.26,-1.2680966032593426
3,8,0.2026666666666666,72.27,96.0,72.0,22.35,-1.3991969879245012
2,9,0.1975,48.07,72.0,48.0,20.42,-1.2563777963590985
1,6,0.164,24.07,48.0,24.0,21.82,-0.9696350260868274
3,4,0.1923333333333333,47.6,24.0,48.0,37.83,-1.5511914552855184
3,6,0.2463333333333333,72.2,48.0,72.0,23.92,-1.2337347788419115
1,9,0.56,96.0,72.0,96.0,24.57,-0.9095397856550802
3,7,0.3263333333333333,120.67,96.0,120.0,25.07,-1.2374932782974077
2,6,0.5195000000000001,144.27,120.0,144.0,54.91,-0.8220017442029304
3,6,0.3076666666666667,120.27,144.0,120.0,24.01,-1.1811753254327084
1,7,0.551,96.13,120.0,96.0,27.97,-0.7533742484290953
2,5,0.2965,72.0,96.0,72.0,37.6,-0.9025757616546277
2,4,0.284,46.13,72.0,48.0,84.19,-1.2465632262304311
2,6,0.1475,24.0,48.0,24.0,24.17,-1.1166784995945536
1,6,0.337,48.27,24.0,48.0,22.45,-0.81421892831034
2,6,0.28,72.0,48.0,72.0,25.09,-0.9903081835009786
1,9,0.558,96.13,72.0,96.0,23.82,-0.9105135596761718
2,7,0.431,121.0,96.0,120.0,29.41,-0.9525256257005352
3,5,0.3633333333333333,144.27,120.0,144.0,63.38,-1.0600981268805012
3,9,0.2966666666666666,121.2,144.0,120.0,21.71,-1.4019729224241755
3,6,0.2759999999999999,96.87,120.0,96.0,26.47,-1.2076408941113939
3,5,0.2279999999999999,71.53,96.0,72.0,28.25,-1.585281773844153
2,5,0.1795,48.13,72.0,48.0,20.92,-1.0213980225782993
3,8,0.1006666666666666,24.13,48.0,24.0,21.43,-1.4852735777211392
1,6,0.321,48.0,24.0,48.0,22.95,-0.8267867264302573
1,6,0.411,72.27,48.0,72.0,26.99,-0.7602602630512261
1,6,0.523,96.07,72.0,96.0,29.44,-0.6902620448181698
1,5,0.498,76.0,96.0,120.0,197.49,-1.2005096180703019
2,8,0.4605,144.0,120.0,144.0,29.79,-1.010888764290369
3,4,0.2689999999999999,59.87,144.0,120.0,247.85,-1.720108002308784
3,6,0.2669999999999999,96.4,120.0,96.0,23.4,-1.2154211308881588
2,9,0.269,72.0,96.0,72.0,19.95,-1.206369873184887
2,8,0.204,48.4,72.0,48.0,19.41,-1.1842307774834906
2,5,0.143,24.07,48.0,24.0,22.42,-1.0645275851547507
3,8,0.1436666666666667,48.13,24.0,48.0,21.25,-1.4476442814162822
3,4,0.2676666666666666,70.6,48.0,72.0,78.38,-1.469148397493013
3,8,0.254,96.47,72.0,96.0,20.8,-1.3598560385627931
1,4,0.4,56.4,96.0,120.0,268.12,-0.9795729234474202
3,9,0.3346666666666666,144.8,120.0,144.0,20.77,-1.3777255705816724
3,7,0.296,120.27,144.0,120.0,19.85,-1.2601510697768585
2,6,0.3745,96.73,120.0,96.0,23.65,-0.9157880477469826
1,7,0.411,72.07,96.0,72.0,30.47,-0.8355506205159122
