replica,cpu,cpu_usage,num_request,previous_tps,expected_tps,response_time,processed_rate,load_change_rate,reward
2.0,7.0,0.387,104.13,128.0,104.0,33.0,1.0,1.231,-0.5687456048322888
2.0,8.0,0.385,112.53,104.0,112.0,20.0,1.0,0.929,-0.6121344592293363
1.0,4.0,0.401,45.93,112.0,88.0,239.0,0.522,1.273,-2.1980454844143313
3.0,4.0,0.213,34.53,88.0,88.0,327.0,0.392,1.0,-3.013845649888038
1.0,7.0,0.669,111.0,88.0,112.0,63.0,0.991,0.786,-1.5330478609527203
2.0,6.0,0.448,104.6,112.0,104.0,32.0,1.0,1.077,-0.497125890515529
2.0,9.0,0.4,104.53,104.0,104.0,21.0,1.0,1.0,-0.6493680182196567
1.0,6.0,0.595,102.13,104.0,120.0,147.0,0.851,0.867,-1.9354843850739127
2.0,7.0,0.446,127.8,120.0,128.0,29.0,0.998,0.938,-0.9941676158121665
2.0,9.0,0.384,88.33,128.0,88.0,22.0,1.0,1.455,-0.6556204404067024
1.0,7.0,0.579,86.13,88.0,88.0,53.0,0.979,1.0,-1.5111561343632383
2.0,9.0,0.56,161.0,88.0,160.0,24.0,1.0,0.55,-0.5925939536990823
3.0,9.0,0.339,144.6,160.0,144.0,22.0,1.0,1.111,-0.7807692357718448
2.0,4.0,0.347,69.33,144.0,152.0,276.0,0.456,0.947,-2.639296128499661
1.0,7.0,0.699,114.0,152.0,160.0,177.0,0.712,0.95,-2.129145636189322
2.0,8.0,0.718,205.93,160.0,208.0,59.0,0.99,0.769,-1.609182908340059
1.0,7.0,0.7,113.87,208.0,128.0,139.0,0.89,1.625,-1.7019762289308544
1.0,7.0,0.608,96.33,128.0,96.0,35.0,1.0,1.333,-0.4191972287472112
1.0,7.0,0.7,111.13,96.0,128.0,143.0,0.868,0.75,-1.7272548750759493
1.0,5.0,0.499,68.27,128.0,112.0,205.0,0.61,1.143,-2.2509689783484466
2.0,5.0,0.368,60.33,112.0,112.0,230.0,0.539,1.0,-2.497237819517187
3.0,7.0,0.376,144.33,112.0,144.0,24.0,1.0,0.778,-0.6806553993526538
3.0,5.0,0.403,134.2,144.0,136.0,71.0,0.987,1.059,-1.752376404933048
3.0,5.0,0.34,136.8,136.0,136.0,27.0,1.0,1.0,-0.6083238736211045
1.0,8.0,0.797,131.53,136.0,144.0,135.0,0.913,0.944,-1.896468353261481
3.0,9.0,0.361,144.73,144.0,144.0,21.0,1.0,1.0,-0.7717613439276285
1.0,6.0,0.6,95.53,144.0,128.0,168.0,0.746,1.125,-1.8630851914976594
2.0,7.0,0.518,152.27,128.0,152.0,22.0,1.0,0.842,-0.5153640844226925
2.0,9.0,0.778,243.53,152.0,248.0,44.0,0.982,0.613,-0.9880051171163041
2.0,4.0,0.312,44.93,248.0,216.0,614.0,0.208,1.148,-3.5768680250885994
3.0,9.0,0.531,232.07,216.0,232.0,23.0,1.0,0.931,-0.7091058312914276
2.0,9.0,0.71,217.27,232.0,216.0,25.0,1.0,1.074,-0.5477961335266628
2.0,8.0,0.593,153.53,216.0,152.0,29.0,1.0,1.421,-0.535211160867041
1.0,4.0,0.397,33.53,152.0,152.0,577.0,0.221,1.0,-3.3870167373228486
1.0,5.0,0.501,68.87,120.0,152.0,274.0,0.453,0.789,-2.354350182089769
2.0,8.0,0.497,144.93,152.0,144.0,27.0,1.0,1.056,-0.5682407486209187
2.0,7.0,0.496,144.73,144.0,144.0,28.0,1.0,1.0,-0.5236456739900093
3.0,5.0,0.4,132.73,144.0,136.0,62.0,0.976,1.059,-1.7115702358336293
2.0,6.0,0.511,143.47,136.0,144.0,61.0,0.996,0.944,-1.59109014764604
2.0,7.0,0.464,122.13,144.0,120.0,28.0,1.0,1.2,-0.5361659038121394
1.0,6.0,0.598,101.47,120.0,120.0,148.0,0.846,1.0,-1.940879971350494
2.0,4.0,0.304,41.07,120.0,152.0,459.0,0.27,0.789,-3.235079596350947
1.0,9.0,0.899,165.73,152.0,184.0,137.0,0.901,0.826,-1.9341799827635309
2.0,5.0,0.402,57.47,184.0,216.0,485.0,0.266,0.852,-3.290252868570076
2.0,4.0,0.313,42.13,216.0,232.0,671.0,0.182,0.931,-3.6990253256613905
3.0,6.0,0.4,145.2,232.0,240.0,204.0,0.605,0.967,-2.5150849910200654
2.0,5.0,0.357,47.07,240.0,152.0,413.0,0.31,1.579,-3.1277424239533107
2.0,6.0,0.478,109.33,152.0,120.0,102.0,0.911,1.267,-1.8401855849759887
3.0,9.0,0.407,169.2,120.0,168.0,25.0,1.0,0.714,-0.7536233984614762
3.0,9.0,0.348,144.47,168.0,144.0,24.0,1.0,1.167,-0.7770575554888475
2.0,8.0,0.457,136.07,144.0,136.0,30.0,1.0,1.059,-0.5832166039198429
3.0,7.0,0.34,136.67,136.0,136.0,24.0,1.0,1.0,-0.6974228173797856
3.0,9.0,0.352,144.73,136.0,144.0,24.0,1.0,0.944,-0.7754197963995226
2.0,7.0,0.42,113.0,144.0,112.0,25.0,1.0,1.286,-0.5543430066177923
3.0,5.0,0.332,112.87,112.0,112.0,65.0,1.0,1.0,-1.302307015722669
2.0,6.0,0.507,121.87,112.0,152.0,110.0,0.802,0.737,-1.918665883329668
3.0,6.0,0.396,152.4,152.0,152.0,30.0,1.0,1.0,-0.6274089358406869
3.0,7.0,0.376,152.6,152.0,152.0,27.0,1.0,1.0,-0.6806553993526538
2.0,6.0,0.46,140.2,152.0,152.0,100.0,0.922,1.0,-1.8336202388420124
3.0,4.0,0.284,53.53,152.0,144.0,330.0,0.372,1.056,-2.986248421758716
2.0,7.0,0.44,120.13,144.0,120.0,29.0,1.0,1.2,-0.545938924080323
1.0,4.0,0.399,51.93,120.0,112.0,270.0,0.464,1.071,-2.525234211522933
2.0,7.0,0.154,40.13,112.0,40.0,24.0,1.0,2.8,-0.6922725201891785
2.0,8.0,0.202,32.0,40.0,32.0,23.0,1.0,1.25,-0.6984919988319599
2.0,9.0,0.206,48.0,32.0,48.0,24.0,1.0,0.667,-0.733219684042936
1.0,9.0,0.31,48.0,48.0,48.0,23.0,1.0,1.0,-0.6211565590513615
2.0,9.0,0.233,56.13,48.0,56.0,23.0,1.0,0.857,-0.7204393436928371
2.0,6.0,0.242,48.2,56.0,48.0,27.0,1.0,1.167,-0.6026743984920401
2.0,4.0,0.274,23.87,48.0,40.0,208.0,0.597,1.2,-2.395918688735222
1.0,6.0,0.267,32.07,40.0,32.0,26.0,1.0,1.25,-0.5229794318368786
1.0,7.0,0.437,64.07,32.0,64.0,28.0,1.0,0.5,-0.4823121531114736
1.0,4.0,0.399,59.13,64.0,64.0,133.0,0.924,1.0,-1.822425152605602
3.0,4.0,0.235,37.87,64.0,64.0,208.0,0.592,1.0,-2.5343377396253146
3.0,8.0,0.189,64.27,64.0,64.0,22.0,1.0,1.0,-0.8123671912484145
3.0,4.0,0.235,53.0,64.0,72.0,161.0,0.736,0.889,-2.2950549832687646
2.0,5.0,0.377,63.53,72.0,64.0,57.0,0.993,1.125,-1.5807539950823066
3.0,8.0,0.204,48.13,64.0,48.0,22.0,1.0,1.333,-0.8043935162666733
1.0,7.0,0.241,32.13,48.0,32.0,23.0,1.0,1.5,-0.5764095620993704
1.0,9.0,0.483,80.33,32.0,80.0,24.0,1.0,0.4,-0.5537866997846616
2.0,5.0,0.376,59.8,80.0,64.0,98.0,0.934,1.25,-1.8094303587866534
2.0,9.0,0.296,64.6,64.0,64.0,20.0,1.0,1.0,-0.692068198933543
2.0,7.0,0.244,56.33,64.0,56.0,22.0,1.0,1.143,-0.6396339213849577
2.0,6.0,0.285,56.0,56.0,56.0,24.0,1.0,1.0,-0.5775551316278947
1.0,4.0,0.333,46.2,56.0,48.0,88.0,0.962,1.167,-1.6559790337322224
3.0,7.0,0.154,40.2,48.0,40.0,23.0,1.0,1.2,-0.7992285759650701
1.0,5.0,0.441,64.2,40.0,64.0,52.0,1.0,0.625,-1.0028630815096353
3.0,5.0,0.189,55.53,64.0,56.0,28.0,0.992,1.143,-1.159220988393081
3.0,6.0,0.204,56.13,56.0,56.0,25.0,1.0,1.0,-0.7333778846083745
1.0,9.0,0.371,56.0,56.0,56.0,22.0,1.0,1.0,-0.595910892072406
1.0,6.0,0.381,56.0,56.0,56.0,26.0,1.0,1.0,-0.462694036511907
3.0,7.0,0.182,48.0,56.0,48.0,24.0,1.0,1.167,-0.7821212257643029
3.0,6.0,0.172,48.13,48.0,48.0,24.0,1.0,1.0,-0.7545759261332311
1.0,7.0,0.582,96.0,48.0,96.0,48.0,1.0,0.5,-0.4278284935384503
3.0,5.0,0.225,64.13,96.0,64.0,33.0,1.0,1.5,-0.6795489243273922
1.0,6.0,0.465,64.0,64.0,64.0,34.0,1.0,1.0,-0.4250557781204365
3.0,4.0,0.249,43.73,64.0,64.0,181.0,0.683,1.0,-2.381880827358985
1.0,5.0,0.482,70.73,64.0,72.0,87.0,0.982,0.889,-1.624152222620916
3.0,6.0,0.25,80.27,72.0,80.0,30.0,1.0,0.9,-0.7048197828591192
2.0,7.0,0.395,104.27,80.0,104.0,26.0,1.0,0.769,-0.5651914667316446
3.0,5.0,0.34,88.27,104.0,96.0,89.0,0.919,1.083,-1.90291740194029
1.0,9.0,0.697,112.6,96.0,112.0,38.0,1.0,0.857,-0.48651782028888535
3.0,5.0,0.398,124.53,112.0,136.0,103.0,0.916,0.824,-1.9357608748342423
1.0,6.0,0.544,80.07,136.0,80.0,44.0,1.0,1.7,-0.3941567582467388
2.0,5.0,0.372,65.73,80.0,72.0,102.0,0.913,1.111,-1.839017636905649
2.0,6.0,0.336,88.33,72.0,88.0,28.0,1.0,0.818,-0.5500048056543436
1.0,7.0,0.591,96.87,88.0,96.0,45.0,1.0,0.917,-0.424804400109281
3.0,6.0,0.301,103.67,96.0,104.0,25.0,0.997,0.923,-1.1270446735167403
3.0,8.0,0.344,144.93,104.0,144.0,23.0,1.0,0.722,-0.7367586395572749
2.0,7.0,0.492,137.4,144.0,136.0,36.0,1.0,1.059,-0.525179581591549
3.0,8.0,0.43,176.6,136.0,176.0,23.0,1.0,0.773,-0.7007130541337165
2.0,5.0,0.375,53.13,176.0,112.0,263.0,0.474,1.571,-2.6309446220607233
2.0,6.0,0.464,94.2,112.0,128.0,162.0,0.736,0.875,-2.164920973991584
2.0,6.0,0.418,102.33,128.0,104.0,40.0,0.984,1.231,-0.9676209610105503
2.0,9.0,0.399,112.87,104.0,112.0,23.0,1.0,0.929,-0.6497555465841308
1.0,7.0,0.556,88.4,112.0,88.0,31.0,1.0,1.273,-0.43678637637947126
2.0,6.0,0.316,88.93,88.0,88.0,24.0,1.0,1.0,-0.5605306431393011
3.0,6.0,0.303,112.47,88.0,112.0,23.0,1.0,0.786,-0.6745190655393769
1.0,7.0,0.645,103.73,112.0,104.0,48.0,0.997,1.077,-0.8586237815740856
2.0,4.0,0.317,42.93,104.0,104.0,303.0,0.413,1.0,-2.7592862205467497
2.0,8.0,0.449,120.67,104.0,120.0,25.0,1.0,0.867,-0.5863026829017224
1.0,6.0,0.597,89.13,120.0,128.0,181.0,0.696,0.938,-2.1359131995564065
2.0,4.0,0.294,27.93,128.0,88.0,402.0,0.317,1.455,-3.080939655993559
2.0,4.0,0.32,88.2,88.0,88.0,41.0,1.0,1.0,-0.4591526787020468
1.0,7.0,0.697,111.33,88.0,160.0,180.0,0.696,0.55,-2.1494160649947878
3.0,5.0,0.332,86.67,160.0,144.0,199.0,0.602,1.111,-2.489336800214958
2.0,7.0,0.536,143.4,144.0,152.0,70.0,0.943,0.947,-1.700544177589545
1.0,5.0,0.499,78.13,152.0,160.0,256.0,0.488,0.95,-2.4805499398012327
1.0,4.0,0.4,35.53,160.0,208.0,736.0,0.171,0.769,-3.5014405620014037
3.0,8.0,0.332,128.93,208.0,128.0,22.0,1.0,1.625,-0.742103426398508
3.0,9.0,0.268,96.6,128.0,96.0,21.0,1.0,1.333,-0.8113888121490898
2.0,9.0,0.445,128.27,96.0,128.0,22.0,1.0,0.75,-0.6323674832384091
3.0,9.0,0.291,112.8,128.0,112.0,22.0,1.0,1.143,-0.8012040929894162
3.0,9.0,0.277,112.8,112.0,112.0,21.0,1.0,1.0,-0.8073724619906086
1.0,5.0,0.498,73.47,112.0,144.0,244.0,0.51,0.778,-2.432236050586293
3.0,9.0,0.354,136.33,144.0,136.0,23.0,1.0,1.059,-0.7746036424128611
2.0,9.0,0.509,136.73,136.0,136.0,27.0,1.0,1.0,-0.609607215396343
3.0,9.0,0.342,144.27,136.0,144.0,26.0,1.0,0.944,-0.7795278826381253
2.0,4.0,0.305,36.8,144.0,144.0,496.0,0.256,1.0,-3.3206360915855284
2.0,9.0,0.459,128.47,144.0,128.0,22.0,1.0,1.125,-0.6272494624840409
1.0,5.0,0.5,29.73,128.0,152.0,655.0,0.196,0.842,-3.355878183070235
2.0,7.0,0.681,194.8,152.0,248.0,154.0,0.785,0.613,-2.0805112821610954
2.0,8.0,0.752,218.4,248.0,216.0,69.0,1.0,1.148,-1.198957278695544
2.0,5.0,0.36,53.87,216.0,232.0,551.0,0.232,0.931,-3.4679382194957893
3.0,7.0,0.525,218.87,232.0,216.0,37.0,1.0,1.074,-0.6197392062029783
3.0,9.0,0.408,152.6,216.0,152.0,22.0,1.0,1.421,-0.7532392995290742
3.0,6.0,0.407,151.33,152.0,152.0,43.0,0.996,1.0,-1.0742923742165664
2.0,8.0,0.43,120.87,152.0,120.0,25.0,1.0,1.267,-0.5937569983578249
2.0,8.0,0.494,152.2,120.0,152.0,42.0,1.0,0.789,-0.5693381483661495
3.0,6.0,0.393,141.93,152.0,144.0,37.0,0.986,1.056,-1.0853328693894875
1.0,9.0,0.817,135.47,144.0,136.0,51.0,0.996,1.059,-1.5177779611893432
1.0,7.0,0.693,114.8,136.0,144.0,157.0,0.797,0.944,-2.015926718029586
1.0,4.0,0.4,46.87,144.0,120.0,318.0,0.391,1.2,-2.502876701209703
3.0,4.0,0.248,46.53,120.0,120.0,317.0,0.388,1.0,-2.9671100862969384
3.0,7.0,0.395,152.67,120.0,152.0,25.0,1.0,0.789,-0.6721475225075362
3.0,8.0,0.462,185.2,152.0,184.0,24.0,1.0,0.826,-0.6882594731912203
1.0,5.0,0.5,46.93,184.0,216.0,549.0,0.217,0.852,-3.1493794125632792
3.0,4.0,0.324,73.67,216.0,232.0,394.0,0.318,0.931,-3.1517710823234752
2.0,9.0,0.752,240.67,232.0,240.0,37.0,1.0,0.967,-0.5365338349496687
3.0,4.0,0.301,63.13,240.0,152.0,301.0,0.415,1.579,-2.869310655331849
3.0,5.0,0.366,120.27,152.0,120.0,47.0,1.0,1.267,-0.5943677487569003
1.0,6.0,0.6,89.73,120.0,168.0,234.0,0.534,0.714,-2.199949507861127
3.0,8.0,0.373,144.47,168.0,144.0,23.0,1.0,1.167,-0.7241682823384672
1.0,8.0,0.799,137.07,144.0,136.0,62.0,1.0,1.059,-1.084967641742169
1.0,5.0,0.5,74.13,136.0,136.0,230.0,0.545,1.0,-2.167377174581212
3.0,8.0,0.353,144.33,136.0,144.0,22.0,1.0,0.944,-0.7328023346333119
1.0,9.0,0.715,113.0,144.0,112.0,36.0,1.0,1.286,-0.4815555339830657
1.0,5.0,0.498,47.87,112.0,112.0,295.0,0.427,1.0,-2.6286295327666718
2.0,8.0,0.536,153.0,112.0,152.0,32.0,1.0,0.737,-0.5543427991873923
2.0,8.0,0.505,153.93,152.0,152.0,36.0,1.0,1.0,-0.5653343888879447
1.0,9.0,0.895,139.67,152.0,152.0,124.0,0.919,1.0,-1.8774413839120796
2.0,8.0,0.515,151.87,152.0,152.0,29.0,0.999,1.0,-1.0121269869756213
1.0,6.0,0.598,95.0,152.0,144.0,190.0,0.66,1.056,-2.186569843975091
1.0,4.0,0.398,17.8,144.0,120.0,848.0,0.148,1.2,-3.896184590997756
3.0,9.0,0.302,112.47,120.0,112.0,21.0,1.0,1.071,-0.7964243840378795
2.0,5.0,0.216,40.13,112.0,40.0,35.0,1.0,2.8,-0.5788890752797133
2.0,6.0,0.2,32.0,40.0,32.0,24.0,1.0,1.25,-0.6290101701630115
3.0,7.0,0.168,48.0,32.0,48.0,23.0,1.0,0.667,-0.7905893669647936
3.0,8.0,0.188,48.0,48.0,48.0,24.0,1.0,1.0,-0.8129041042015721
3.0,6.0,0.189,56.0,48.0,56.0,23.0,1.0,0.857,-0.7431737848354001
1.0,7.0,0.372,48.27,56.0,48.0,26.0,1.0,1.167,-0.5106479638389279
3.0,8.0,0.151,40.0,48.0,40.0,21.0,1.0,1.2,-0.8332491549845082
2.0,5.0,0.23,31.6,40.0,32.0,39.0,0.988,1.25,-1.0248039406082785
1.0,4.0,0.401,59.73,32.0,64.0,132.0,0.933,0.5,-1.61367843519469
2.0,7.0,0.292,64.4,64.0,64.0,24.0,1.0,1.0,-0.6142078060086635
3.0,6.0,0.249,64.13,64.0,64.0,28.0,1.0,1.0,-0.7054176148559481
1.0,5.0,0.453,63.07,64.0,64.0,65.0,0.985,1.0,-1.5269096667941355
3.0,9.0,0.212,72.13,64.0,72.0,23.0,1.0,0.889,-0.8373024383618672
2.0,6.0,0.271,64.8,72.0,64.0,29.0,1.0,1.125,-0.5855366957114053
3.0,4.0,0.242,47.93,64.0,48.0,38.0,0.999,1.333,-1.0693615995595245
2.0,9.0,0.15,32.0,48.0,32.0,24.0,1.0,1.5,-0.7609813966715302
3.0,9.0,0.207,80.13,32.0,80.0,24.0,1.0,0.4,-0.8396955250258398
3.0,8.0,0.203,64.27,80.0,64.0,23.0,1.0,1.25,-0.8049204558940739
3.0,6.0,0.224,64.13,64.0,64.0,24.0,1.0,1.0,-0.7206918771125301
1.0,9.0,0.422,56.2,64.0,56.0,27.0,1.0,1.143,-0.5760783034821231
2.0,4.0,0.281,54.2,56.0,56.0,70.0,0.968,1.0,-1.664439525718364
3.0,5.0,0.181,48.67,56.0,48.0,27.0,1.0,1.167,-0.7114366623500576
2.0,7.0,0.222,40.07,48.0,40.0,26.0,1.0,1.2,-0.6518831565327875
1.0,5.0,0.482,62.93,40.0,64.0,63.0,0.983,0.625,-1.5048377883476598
3.0,4.0,0.239,57.07,64.0,56.0,59.0,1.0,1.143,-1.2778854837264868
3.0,9.0,0.179,56.13,56.0,56.0,24.0,1.0,1.0,-0.8533452994780564
2.0,7.0,0.227,56.27,56.0,56.0,25.0,1.0,1.0,-0.6490653386525589
3.0,9.0,0.185,56.07,56.0,56.0,22.0,1.0,1.0,-0.8503844929643161
2.0,9.0,0.209,48.2,56.0,48.0,25.0,1.0,1.167,-0.7317806388987921
1.0,5.0,0.378,48.53,48.0,48.0,47.0,1.0,1.0,-0.4163390040058994
1.0,4.0,0.399,50.4,48.0,96.0,238.0,0.525,0.5,-2.393553635456397
1.0,4.0,0.397,63.93,96.0,64.0,104.0,0.999,1.5,-1.6742061093713934
1.0,9.0,0.433,64.2,64.0,64.0,25.0,1.0,1.0,-0.5719460450214199
1.0,8.0,0.446,64.33,64.0,64.0,22.0,1.0,1.0,-0.5225958149873653
1.0,7.0,0.534,72.2,64.0,72.0,35.0,1.0,0.889,-0.4446303787646849
3.0,5.0,0.269,80.47,72.0,80.0,30.0,1.0,0.9,-0.6503473813990321
1.0,8.0,0.699,103.8,80.0,104.0,53.0,0.998,0.769,-1.51170249727105
2.0,8.0,0.378,96.93,104.0,96.0,25.0,1.0,1.083,-0.6150872300124222
1.0,8.0,0.757,112.2,96.0,112.0,31.0,1.0,0.857,-0.4223211992217608
2.0,6.0,0.524,126.07,112.0,136.0,94.0,0.927,0.824,-1.7797723231534135
1.0,4.0,0.398,48.0,136.0,80.0,207.0,0.6,1.7,-2.2528431723647815
2.0,9.0,0.308,72.33,80.0,72.0,23.0,1.0,1.111,-0.6868857324148475
2.0,9.0,0.365,88.0,72.0,88.0,20.0,1.0,0.818,-0.6631910155496072
1.0,7.0,0.668,91.2,88.0,96.0,95.0,0.95,0.917,-1.7071472786472535
1.0,4.0,0.4,47.07,96.0,104.0,279.0,0.453,0.923,-2.3565246011961127
1.0,9.0,0.862,147.07,104.0,144.0,55.0,1.0,0.722,-1.0788247090145946
3.0,5.0,0.329,116.13,144.0,136.0,117.0,0.854,1.059,-2.0603584856774964
1.0,9.0,0.899,150.2,136.0,176.0,146.0,0.853,0.773,-1.9906094991720151
2.0,5.0,0.358,38.6,176.0,112.0,368.0,0.345,1.571,-2.9989450523111385
1.0,8.0,0.793,122.87,112.0,128.0,98.0,0.96,0.875,-1.7281104214323544
3.0,5.0,0.36,103.73,128.0,104.0,52.0,0.997,1.231,-1.6654381221861363
3.0,8.0,0.326,112.53,104.0,112.0,21.0,1.0,0.929,-0.7448060349907227
1.0,8.0,0.582,88.4,112.0,88.0,27.0,1.0,1.273,-0.47392573820712103
3.0,9.0,0.252,88.2,88.0,88.0,22.0,1.0,1.0,-0.8186289163976344
2.0,5.0,0.362,52.53,88.0,112.0,264.0,0.469,0.786,-2.6444321146236804
2.0,5.0,0.378,101.53,112.0,104.0,75.0,0.976,1.077,-1.6827122872569515
1.0,8.0,0.655,104.87,104.0,104.0,29.0,1.0,1.0,-0.45102001053294716
3.0,8.0,0.314,120.6,104.0,120.0,21.0,1.0,0.867,-0.7502724426391296
3.0,8.0,0.313,128.2,120.0,128.0,23.0,1.0,0.938,-0.7507316886247838
2.0,4.0,0.374,86.87,128.0,88.0,71.0,0.987,1.455,-1.604783132760907
1.0,4.0,0.399,63.67,88.0,88.0,173.0,0.724,1.0,-2.06874743775362
3.0,7.0,0.401,160.93,88.0,160.0,28.0,1.0,0.55,-0.6695084484142946
2.0,9.0,0.518,144.47,160.0,144.0,23.0,1.0,1.111,-0.6065343951354067
1.0,9.0,0.893,153.87,144.0,152.0,81.0,1.0,0.947,-1.2072189035986955
1.0,9.0,0.894,151.67,152.0,160.0,128.0,0.948,0.95,-1.8789286149203706
1.0,5.0,0.501,59.73,160.0,208.0,431.0,0.287,0.769,-2.854553689063482
1.0,9.0,0.818,128.13,208.0,128.0,38.0,1.0,1.625,-0.4549922331381073
2.0,5.0,0.338,38.4,128.0,96.0,312.0,0.4,1.333,-2.833133585692794
3.0,9.0,0.336,128.27,96.0,128.0,26.0,1.0,0.75,-0.7820147336534189
2.0,5.0,0.397,64.93,128.0,112.0,213.0,0.58,1.143,-2.40498496047301
1.0,4.0,0.4,47.73,112.0,112.0,295.0,0.426,1.0,-2.417755644953161
2.0,9.0,0.522,144.6,112.0,144.0,23.0,1.0,0.778,-0.6051785296166919
1.0,5.0,0.5,78.87,144.0,136.0,216.0,0.58,1.059,-2.102988889273863
1.0,4.0,0.401,31.87,136.0,136.0,530.0,0.234,1.0,-3.086667760638387
1.0,6.0,0.599,87.93,136.0,144.0,206.0,0.611,0.944,-2.26669461873736
1.0,6.0,0.599,97.13,144.0,144.0,184.0,0.675,1.0,-2.158186359500667
2.0,8.0,0.464,128.53,144.0,128.0,23.0,1.0,1.125,-0.580541484618363
1.0,8.0,0.795,140.93,128.0,152.0,131.0,0.927,0.842,-1.8754284334022675
1.0,6.0,0.599,78.6,152.0,248.0,396.0,0.317,0.613,-2.967862707108292
3.0,8.0,0.514,217.27,248.0,216.0,28.0,1.0,1.148,-0.6690553425601405
2.0,7.0,0.677,216.0,216.0,232.0,122.0,0.931,0.931,-1.8894653752193729
3.0,8.0,0.505,216.87,232.0,216.0,34.0,1.0,1.074,-0.6722904446638365
1.0,8.0,0.799,140.13,216.0,152.0,133.0,0.922,1.421,-1.8844228861299326
3.0,7.0,0.385,152.47,152.0,152.0,24.0,1.0,1.0,-0.6765965599634638
1.0,7.0,0.696,107.8,152.0,120.0,138.0,0.898,1.267,-1.8951237260009117
2.0,6.0,0.446,76.07,120.0,152.0,249.0,0.5,0.789,-2.5891624538399944
3.0,7.0,0.364,144.6,152.0,144.0,24.0,1.0,1.056,-0.6861490033040087
2.0,9.0,0.606,144.6,144.0,144.0,30.0,1.0,1.0,-0.5780540759044068
3.0,7.0,0.341,137.07,144.0,136.0,23.0,1.0,1.059,-0.6969453175401437
3.0,4.0,0.274,55.47,136.0,144.0,323.0,0.385,0.944,-2.965161201465168
2.0,6.0,0.46,120.27,144.0,120.0,35.0,1.0,1.2,-0.49202383061083665
3.0,5.0,0.327,86.07,120.0,120.0,160.0,0.717,1.0,-2.2944676410079827
2.0,5.0,0.472,136.13,120.0,152.0,113.0,0.896,0.789,-1.8461504777851585
3.0,5.0,0.434,174.0,152.0,184.0,88.0,0.946,0.826,-1.8385679502378636
3.0,7.0,0.5,216.13,184.0,216.0,39.0,1.0,0.852,-0.6290765623549
3.0,7.0,0.511,230.8,216.0,232.0,31.0,0.995,0.931,-1.0772604420580734
1.0,8.0,0.8,135.07,232.0,240.0,223.0,0.563,0.967,-2.185237984707389
2.0,7.0,0.536,152.4,240.0,152.0,34.0,1.0,1.579,-0.5087791841042392
1.0,7.0,0.698,114.47,152.0,120.0,112.0,0.954,1.267,-1.7680336952143696
1.0,9.0,0.896,158.67,120.0,168.0,129.0,0.944,0.714,-1.883903370940111
3.0,5.0,0.321,76.27,168.0,144.0,236.0,0.53,1.167,-2.6531297459142595
1.0,4.0,0.398,52.8,144.0,136.0,325.0,0.388,1.059,-2.722519990347312
1.0,8.0,0.798,138.33,136.0,136.0,76.0,1.0,1.0,-1.1573849573521664
1.0,8.0,0.801,147.53,136.0,144.0,71.0,1.0,0.944,-0.9319405373866753
1.0,8.0,0.653,113.0,144.0,112.0,27.0,1.0,1.286,-0.4516201177647018
1.0,9.0,0.692,114.13,112.0,112.0,42.0,1.0,1.0,-0.48791393774022573
1.0,6.0,0.599,95.2,112.0,152.0,201.0,0.626,0.737,-2.241364704425257
1.0,9.0,0.878,150.4,152.0,152.0,50.0,0.989,1.0,-0.895624940216421
3.0,8.0,0.37,153.33,152.0,152.0,23.0,1.0,1.0,-0.7254496698875008
1.0,8.0,0.8,143.67,152.0,152.0,130.0,0.945,1.0,-1.661784748386344
1.0,6.0,0.6,100.67,152.0,144.0,178.0,0.699,1.056,-1.9236492474749645
3.0,4.0,0.265,51.13,144.0,120.0,294.0,0.426,1.2,-2.867442155388337
2.0,8.0,0.418,112.07,120.0,112.0,25.0,1.0,1.071,-0.5985570259374402
1.0,7.0,0.342,40.0,112.0,40.0,24.0,1.0,2.8,-0.5246403165102125
1.0,4.0,0.399,18.13,40.0,32.0,217.0,0.567,1.25,-2.3045405917770414
3.0,9.0,0.158,48.0,32.0,48.0,22.0,1.0,0.667,-0.863864955442837
3.0,7.0,0.176,48.13,48.0,48.0,25.0,1.0,1.0,-0.7857297008755206
1.0,7.0,0.363,56.07,48.0,56.0,29.0,1.0,0.857,-0.5147828859697994
2.0,5.0,0.216,48.93,56.0,48.0,25.0,1.0,1.167,-0.5788890752797133
1.0,9.0,0.286,40.4,48.0,40.0,23.0,1.0,1.2,-0.6315678923380216
3.0,5.0,0.136,32.0,40.0,32.0,26.0,1.0,1.25,-0.7470852395248326
1.0,5.0,0.444,63.47,32.0,64.0,62.0,0.992,0.5,-1.511955071084176
1.0,8.0,0.461,64.0,64.0,64.0,33.0,1.0,1.0,-0.5168129716513348
3.0,4.0,0.262,64.07,64.0,64.0,48.0,1.0,1.0,-0.6042261667794364
1.0,9.0,0.459,64.33,64.0,64.0,24.0,1.0,1.0,-0.562377335414028
1.0,6.0,0.535,72.4,64.0,72.0,54.0,1.0,0.889,-1.025967750259939
1.0,8.0,0.415,64.0,72.0,64.0,24.0,1.0,1.125,-0.5348961980806217
1.0,5.0,0.339,48.0,64.0,48.0,41.0,1.0,1.333,-0.4370470930994578
2.0,6.0,0.154,32.0,48.0,32.0,23.0,1.0,1.5,-0.6600500866009164
2.0,8.0,0.345,80.2,32.0,80.0,21.0,1.0,0.4,-0.629360793195166
